EGID_chiff;EWID;Belegungsjahr;Bauperiode;Quartiersgruppe;Quartiersgruppe Name;Wohnungsgroesse;Anz_Kinder;Anz_Erwachsene;HH_Typ;HH_Typ_label;Erstellungsjahr
174-214-77-161-54-157-194-121-203-23-174-67-255-149-70-178-93-61-124-65-73-10-29-148-15-16-210-208-192-74-121-59;4;2016;8023;31;Quartiergruppe Rotmonten;2;0;2;5;Haushalte mit zwei Erwachsenen;2016
96-233-204-169-70-238-250-18-135-95-245-80-11-105-94-246-105-215-55-23-77-200-208-84-130-19-87-223-4-66-201-239;2;2013;8022;33;Quartiergruppe St.Fiden;4;0;2;5;Haushalte mit zwei Erwachsenen;2012
244-37-252-208-167-104-24-111-137-214-36-110-136-251-155-117-59-93-21-61-137-87-64-166-31-250-202-20-30-11-190-239;7;2017;8022;11;Quartiergruppe Winkeln;5;0;1;1;Einpersonenhaushalt;2011
174-214-77-161-54-157-194-121-203-23-174-67-255-149-70-178-93-61-124-65-73-10-29-148-15-16-210-208-192-74-121-59;6;2019;8023;31;Quartiergruppe Rotmonten;3;0;2;5;Haushalte mit zwei Erwachsenen;2016
96-233-204-169-70-238-250-18-135-95-245-80-11-105-94-246-105-215-55-23-77-200-208-84-130-19-87-223-4-66-201-239;2;2016;8022;33;Quartiergruppe St.Fiden;4;2;2;3;Zwei Erwachsene mit mindestens einer Person unter 18 Jahren;2012
246-199-61-253-149-77-85-8-212-247-68-138-54-162-68-138-27-61-103-93-150-197-24-131-149-142-15-41-111-94-4-186;1;2011;8022;12;Quartiergruppe Bruggen;5;0;2;5;Haushalte mit zwei Erwachsenen;2011
174-247-205-99-164-224-204-70-67-105-117-6-149-223-115-254-51-55-5-165-95-26-230-233-59-27-93-57-167-37-215-77;5;2017;8023;22;Quartiergruppe Riethüsli;2;0;1;1;Einpersonenhaushalt;2016
96-233-204-169-70-238-250-18-135-95-245-80-11-105-94-246-105-215-55-23-77-200-208-84-130-19-87-223-4-66-201-239;2;2018;8022;33;Quartiergruppe St.Fiden;4;2;2;3;Zwei Erwachsene mit mindestens einer Person unter 18 Jahren;2012
246-199-61-253-149-77-85-8-212-247-68-138-54-162-68-138-27-61-103-93-150-197-24-131-149-142-15-41-111-94-4-186;1;2019;8022;12;Quartiergruppe Bruggen;5;0;2;5;Haushalte mit zwei Erwachsenen;2011
174-247-205-99-164-224-204-70-67-105-117-6-149-223-115-254-51-55-5-165-95-26-230-233-59-27-93-57-167-37-215-77;5;2018;8023;22;Quartiergruppe Riethüsli;2;0;1;1;Einpersonenhaushalt;2016
96-233-204-169-70-238-250-18-135-95-245-80-11-105-94-246-105-215-55-23-77-200-208-84-130-19-87-223-4-66-201-239;3;2015;8022;33;Quartiergruppe St.Fiden;3;0;1;1;Einpersonenhaushalt;2012
247-142-234-88-169-17-52-188-123-113-2-45-132-157-167-202-119-27-197-157-41-108-214-104-123-117-67-104-254-70-27-149;2;2019;8022;11;Quartiergruppe Winkeln;4;2;2;3;Zwei Erwachsene mit mindestens einer Person unter 18 Jahren;2017
174-247-205-99-164-224-204-70-67-105-117-6-149-223-115-254-51-55-5-165-95-26-230-233-59-27-93-57-167-37-215-77;6;2017;8023;22;Quartiergruppe Riethüsli;2;0;1;1;Einpersonenhaushalt;2016
96-233-204-169-70-238-250-18-135-95-245-80-11-105-94-246-105-215-55-23-77-200-208-84-130-19-87-223-4-66-201-239;5;2012;8022;33;Quartiergruppe St.Fiden;3;0;1;1;Einpersonenhaushalt;2012
247-142-234-88-169-17-52-188-123-113-2-45-132-157-167-202-119-27-197-157-41-108-214-104-123-117-67-104-254-70-27-149;5;2019;8022;11;Quartiergruppe Winkeln;4;0;1;1;Einpersonenhaushalt;2017
174-247-205-99-164-224-204-70-67-105-117-6-149-223-115-254-51-55-5-165-95-26-230-233-59-27-93-57-167-37-215-77;7;2016;8023;22;Quartiergruppe Riethüsli;2;0;1;1;Einpersonenhaushalt;2016
96-233-204-169-70-238-250-18-135-95-245-80-11-105-94-246-105-215-55-23-77-200-208-84-130-19-87-223-4-66-201-239;5;2014;8022;33;Quartiergruppe St.Fiden;3;1;2;3;Zwei Erwachsene mit mindestens einer Person unter 18 Jahren;2012
247-142-234-88-169-17-52-188-123-113-2-45-132-157-167-202-119-27-197-157-41-108-214-104-123-117-67-104-254-70-27-149;6;2017;8022;11;Quartiergruppe Winkeln;3;0;2;5;Haushalte mit zwei Erwachsenen;2017
174-247-205-99-164-224-204-70-67-105-117-6-149-223-115-254-51-55-5-165-95-26-230-233-59-27-93-57-167-37-215-77;7;2017;8023;22;Quartiergruppe Riethüsli;2;0;1;1;Einpersonenhaushalt;2016
96-233-204-169-70-238-250-18-135-95-245-80-11-105-94-246-105-215-55-23-77-200-208-84-130-19-87-223-4-66-201-239;5;2017;8022;33;Quartiergruppe St.Fiden;3;0;2;5;Haushalte mit zwei Erwachsenen;2012
247-142-234-88-169-17-52-188-123-113-2-45-132-157-167-202-119-27-197-157-41-108-214-104-123-117-67-104-254-70-27-149;8;2019;8022;11;Quartiergruppe Winkeln;3;0;1;1;Einpersonenhaushalt;2017
174-247-205-99-164-224-204-70-67-105-117-6-149-223-115-254-51-55-5-165-95-26-230-233-59-27-93-57-167-37-215-77;9;2016;8023;22;Quartiergruppe Riethüsli;2;0;1;1;Einpersonenhaushalt;2016
96-233-204-169-70-238-250-18-135-95-245-80-11-105-94-246-105-215-55-23-77-200-208-84-130-19-87-223-4-66-201-239;5;2018;8022;33;Quartiergruppe St.Fiden;3;0;2;5;Haushalte mit zwei Erwachsenen;2012
247-170-84-176-83-140-47-147-177-254-200-75-102-157-186-144-214-102-184-68-52-112-255-241-234-38-216-173-49-227-248-165;8;2019;8023;32;Quartiergruppe Langgass - Heiligkreuz;2;0;2;5;Haushalte mit zwei Erwachsenen;2018
174-247-205-99-164-224-204-70-67-105-117-6-149-223-115-254-51-55-5-165-95-26-230-233-59-27-93-57-167-37-215-77;10;2016;8023;22;Quartiergruppe Riethüsli;3;0;1;1;Einpersonenhaushalt;2016
96-233-204-169-70-238-250-18-135-95-245-80-11-105-94-246-105-215-55-23-77-200-208-84-130-19-87-223-4-66-201-239;6;2014;8022;33;Quartiergruppe St.Fiden;4;0;3;6;Haushalte mit drei oder mehr Erwachsenen;2012
249-152-170-225-247-237-158-30-154-253-102-146-135-70-100-184-239-135-117-72-238-156-168-133-238-39-160-51-232-200-188-111;1;2015;8022;12;Quartiergruppe Bruggen;3;0;1;1;Einpersonenhaushalt;2015
174-247-205-99-164-224-204-70-67-105-117-6-149-223-115-254-51-55-5-165-95-26-230-233-59-27-93-57-167-37-215-77;11;2018;8023;22;Quartiergruppe Riethüsli;3;0;1;1;Einpersonenhaushalt;2016
96-233-204-169-70-238-250-18-135-95-245-80-11-105-94-246-105-215-55-23-77-200-208-84-130-19-87-223-4-66-201-239;7;2014;8022;33;Quartiergruppe St.Fiden;6;2;3;4;Drei oder mehr Erwachsene mit mindestens einer Person unter 18 Jahren;2012
249-152-170-225-247-237-158-30-154-253-102-146-135-70-100-184-239-135-117-72-238-156-168-133-238-39-160-51-232-200-188-111;1;2018;8022;12;Quartiergruppe Bruggen;3;0;1;1;Einpersonenhaushalt;2015
174-247-205-99-164-224-204-70-67-105-117-6-149-223-115-254-51-55-5-165-95-26-230-233-59-27-93-57-167-37-215-77;13;2016;8023;22;Quartiergruppe Riethüsli;2;0;1;1;Einpersonenhaushalt;2016
97-117-39-236-20-133-41-87-100-100-227-71-174-151-0-132-111-187-66-246-233-247-204-173-194-29-78-219-201-8-244-208;1;2017;8022;33;Quartiergruppe St.Fiden;6;2;2;3;Zwei Erwachsene mit mindestens einer Person unter 18 Jahren;2014
249-152-170-225-247-237-158-30-154-253-102-146-135-70-100-184-239-135-117-72-238-156-168-133-238-39-160-51-232-200-188-111;2;2017;8022;12;Quartiergruppe Bruggen;4;0;2;5;Haushalte mit zwei Erwachsenen;2015
174-247-205-99-164-224-204-70-67-105-117-6-149-223-115-254-51-55-5-165-95-26-230-233-59-27-93-57-167-37-215-77;13;2019;8023;22;Quartiergruppe Riethüsli;2;0;1;1;Einpersonenhaushalt;2016
97-117-39-236-20-133-41-87-100-100-227-71-174-151-0-132-111-187-66-246-233-247-204-173-194-29-78-219-201-8-244-208;1;2018;8022;33;Quartiergruppe St.Fiden;6;2;2;3;Zwei Erwachsene mit mindestens einer Person unter 18 Jahren;2014
249-152-170-225-247-237-158-30-154-253-102-146-135-70-100-184-239-135-117-72-238-156-168-133-238-39-160-51-232-200-188-111;3;2019;8022;12;Quartiergruppe Bruggen;4;1;3;4;Drei oder mehr Erwachsene mit mindestens einer Person unter 18 Jahren;2015
174-51-189-134-110-45-82-144-199-99-79-223-207-162-249-89-223-90-241-63-188-195-197-148-84-186-49-132-77-185-175-145;1;2017;8022;21;Quartiergruppe Rosenberg;5;2;2;3;Zwei Erwachsene mit mindestens einer Person unter 18 Jahren;2015
97-117-39-236-20-133-41-87-100-100-227-71-174-151-0-132-111-187-66-246-233-247-204-173-194-29-78-219-201-8-244-208;1;2019;8022;33;Quartiergruppe St.Fiden;6;2;2;3;Zwei Erwachsene mit mindestens einer Person unter 18 Jahren;2014
249-152-170-225-247-237-158-30-154-253-102-146-135-70-100-184-239-135-117-72-238-156-168-133-238-39-160-51-232-200-188-111;4;2019;8022;12;Quartiergruppe Bruggen;3;0;2;5;Haushalte mit zwei Erwachsenen;2015
176-198-134-254-24-19-0-212-180-86-158-125-30-30-209-26-153-36-218-143-176-122-246-229-98-232-23-196-22-235-197-16;8;2019;8023;32;Quartiergruppe Langgass - Heiligkreuz;3;0;2;5;Haushalte mit zwei Erwachsenen;2018
97-216-40-166-50-106-73-67-164-168-53-236-15-238-8-118-227-225-100-100-2-181-83-171-119-136-4-61-84-234-187-59;1;2015;8022;32;Quartiergruppe Langgass - Heiligkreuz;2;0;2;5;Haushalte mit zwei Erwachsenen;2013
249-152-170-225-247-237-158-30-154-253-102-146-135-70-100-184-239-135-117-72-238-156-168-133-238-39-160-51-232-200-188-111;7;2018;8022;12;Quartiergruppe Bruggen;3;0;1;1;Einpersonenhaushalt;2015
177-253-43-21-230-255-85-155-243-241-121-25-223-140-190-30-212-34-134-39-58-22-187-142-112-56-164-234-129-111-117-166;1;2014;8022;33;Quartiergruppe St.Fiden;3;0;2;5;Haushalte mit zwei Erwachsenen;2012
97-216-40-166-50-106-73-67-164-168-53-236-15-238-8-118-227-225-100-100-2-181-83-171-119-136-4-61-84-234-187-59;3;2014;8022;32;Quartiergruppe Langgass - Heiligkreuz;3;0;2;5;Haushalte mit zwei Erwachsenen;2013
249-152-170-225-247-237-158-30-154-253-102-146-135-70-100-184-239-135-117-72-238-156-168-133-238-39-160-51-232-200-188-111;8;2016;8022;12;Quartiergruppe Bruggen;4;2;2;3;Zwei Erwachsene mit mindestens einer Person unter 18 Jahren;2015
177-253-43-21-230-255-85-155-243-241-121-25-223-140-190-30-212-34-134-39-58-22-187-142-112-56-164-234-129-111-117-166;1;2016;8022;33;Quartiergruppe St.Fiden;3;0;2;5;Haushalte mit zwei Erwachsenen;2012
97-216-40-166-50-106-73-67-164-168-53-236-15-238-8-118-227-225-100-100-2-181-83-171-119-136-4-61-84-234-187-59;4;2014;8022;32;Quartiergruppe Langgass - Heiligkreuz;3;0;2;5;Haushalte mit zwei Erwachsenen;2013
249-152-170-225-247-237-158-30-154-253-102-146-135-70-100-184-239-135-117-72-238-156-168-133-238-39-160-51-232-200-188-111;10;2017;8022;12;Quartiergruppe Bruggen;3;1;2;3;Zwei Erwachsene mit mindestens einer Person unter 18 Jahren;2015
177-253-43-21-230-255-85-155-243-241-121-25-223-140-190-30-212-34-134-39-58-22-187-142-112-56-164-234-129-111-117-166;2;2017;8022;33;Quartiergruppe St.Fiden;4;0;2;5;Haushalte mit zwei Erwachsenen;2012
97-216-40-166-50-106-73-67-164-168-53-236-15-238-8-118-227-225-100-100-2-181-83-171-119-136-4-61-84-234-187-59;4;2017;8022;32;Quartiergruppe Langgass - Heiligkreuz;3;0;2;5;Haushalte mit zwei Erwachsenen;2013
249-152-170-225-247-237-158-30-154-253-102-146-135-70-100-184-239-135-117-72-238-156-168-133-238-39-160-51-232-200-188-111;11;2019;8022;12;Quartiergruppe Bruggen;4;0;4;6;Haushalte mit drei oder mehr Erwachsenen;2015
177-253-43-21-230-255-85-155-243-241-121-25-223-140-190-30-212-34-134-39-58-22-187-142-112-56-164-234-129-111-117-166;2;2019;8022;33;Quartiergruppe St.Fiden;4;0;2;5;Haushalte mit zwei Erwachsenen;2012
97-216-40-166-50-106-73-67-164-168-53-236-15-238-8-118-227-225-100-100-2-181-83-171-119-136-4-61-84-234-187-59;4;2018;8022;32;Quartiergruppe Langgass - Heiligkreuz;3;0;2;5;Haushalte mit zwei Erwachsenen;2013
249-152-170-225-247-237-158-30-154-253-102-146-135-70-100-184-239-135-117-72-238-156-168-133-238-39-160-51-232-200-188-111;12;2015;8022;12;Quartiergruppe Bruggen;4;0;4;6;Haushalte mit drei oder mehr Erwachsenen;2015
177-253-43-21-230-255-85-155-243-241-121-25-223-140-190-30-212-34-134-39-58-22-187-142-112-56-164-234-129-111-117-166;3;2014;8022;33;Quartiergruppe St.Fiden;3;0;2;5;Haushalte mit zwei Erwachsenen;2012
97-216-40-166-50-106-73-67-164-168-53-236-15-238-8-118-227-225-100-100-2-181-83-171-119-136-4-61-84-234-187-59;9;2018;8022;32;Quartiergruppe Langgass - Heiligkreuz;2;0;1;1;Einpersonenhaushalt;2013
249-152-170-225-247-237-158-30-154-253-102-146-135-70-100-184-239-135-117-72-238-156-168-133-238-39-160-51-232-200-188-111;12;2016;8022;12;Quartiergruppe Bruggen;4;0;4;6;Haushalte mit drei oder mehr Erwachsenen;2015
177-253-43-21-230-255-85-155-243-241-121-25-223-140-190-30-212-34-134-39-58-22-187-142-112-56-164-234-129-111-117-166;3;2019;8022;33;Quartiergruppe St.Fiden;3;0;2;5;Haushalte mit zwei Erwachsenen;2012
9-188-57-79-118-223-182-225-69-86-206-171-194-180-34-124-157-104-221-176-39-117-36-207-254-228-216-102-36-91-79-23;1;2013;8022;12;Quartiergruppe Bruggen;3;0;2;5;Haushalte mit zwei Erwachsenen;2011
249-152-170-225-247-237-158-30-154-253-102-146-135-70-100-184-239-135-117-72-238-156-168-133-238-39-160-51-232-200-188-111;13;2019;8022;12;Quartiergruppe Bruggen;4;0;1;1;Einpersonenhaushalt;2015
177-253-43-21-230-255-85-155-243-241-121-25-223-140-190-30-212-34-134-39-58-22-187-142-112-56-164-234-129-111-117-166;4;2013;8022;33;Quartiergruppe St.Fiden;4;0;2;5;Haushalte mit zwei Erwachsenen;2012
9-188-57-79-118-223-182-225-69-86-206-171-194-180-34-124-157-104-221-176-39-117-36-207-254-228-216-102-36-91-79-23;1;2017;8022;12;Quartiergruppe Bruggen;3;0;2;5;Haushalte mit zwei Erwachsenen;2011
249-152-170-225-247-237-158-30-154-253-102-146-135-70-100-184-239-135-117-72-238-156-168-133-238-39-160-51-232-200-188-111;14;2016;8022;12;Quartiergruppe Bruggen;3;0;2;5;Haushalte mit zwei Erwachsenen;2015
177-253-43-21-230-255-85-155-243-241-121-25-223-140-190-30-212-34-134-39-58-22-187-142-112-56-164-234-129-111-117-166;4;2017;8022;33;Quartiergruppe St.Fiden;4;0;1;1;Einpersonenhaushalt;2012
9-188-57-79-118-223-182-225-69-86-206-171-194-180-34-124-157-104-221-176-39-117-36-207-254-228-216-102-36-91-79-23;2;2014;8022;12;Quartiergruppe Bruggen;3;0;2;5;Haushalte mit zwei Erwachsenen;2011
249-152-170-225-247-237-158-30-154-253-102-146-135-70-100-184-239-135-117-72-238-156-168-133-238-39-160-51-232-200-188-111;14;2019;8022;12;Quartiergruppe Bruggen;3;0;2;5;Haushalte mit zwei Erwachsenen;2015
177-253-43-21-230-255-85-155-243-241-121-25-223-140-190-30-212-34-134-39-58-22-187-142-112-56-164-234-129-111-117-166;5;2017;8022;33;Quartiergruppe St.Fiden;3;0;1;1;Einpersonenhaushalt;2012
9-188-57-79-118-223-182-225-69-86-206-171-194-180-34-124-157-104-221-176-39-117-36-207-254-228-216-102-36-91-79-23;2;2015;8022;12;Quartiergruppe Bruggen;3;0;2;5;Haushalte mit zwei Erwachsenen;2011
24-36-79-184-180-13-243-252-7-204-142-177-121-254-33-190-189-205-235-66-202-160-197-138-12-197-146-193-22-119-19-50;2;2017;8023;25;Quartiergruppe St.Jakob;3;0;1;1;Einpersonenhaushalt;2016
177-253-43-21-230-255-85-155-243-241-121-25-223-140-190-30-212-34-134-39-58-22-187-142-112-56-164-234-129-111-117-166;6;2013;8022;33;Quartiergruppe St.Fiden;4;0;1;1;Einpersonenhaushalt;2012
9-188-57-79-118-223-182-225-69-86-206-171-194-180-34-124-157-104-221-176-39-117-36-207-254-228-216-102-36-91-79-23;4;2017;8022;12;Quartiergruppe Bruggen;3;0;1;1;Einpersonenhaushalt;2011
24-36-79-184-180-13-243-252-7-204-142-177-121-254-33-190-189-205-235-66-202-160-197-138-12-197-146-193-22-119-19-50;3;2017;8023;25;Quartiergruppe St.Jakob;2;0;1;1;Einpersonenhaushalt;2016
177-253-43-21-230-255-85-155-243-241-121-25-223-140-190-30-212-34-134-39-58-22-187-142-112-56-164-234-129-111-117-166;6;2016;8022;33;Quartiergruppe St.Fiden;4;0;2;5;Haushalte mit zwei Erwachsenen;2012
9-188-57-79-118-223-182-225-69-86-206-171-194-180-34-124-157-104-221-176-39-117-36-207-254-228-216-102-36-91-79-23;5;2018;8022;12;Quartiergruppe Bruggen;3;0;2;5;Haushalte mit zwei Erwachsenen;2011
24-36-79-184-180-13-243-252-7-204-142-177-121-254-33-190-189-205-235-66-202-160-197-138-12-197-146-193-22-119-19-50;5;2019;8023;25;Quartiergruppe St.Jakob;3;0;1;1;Einpersonenhaushalt;2016
177-253-43-21-230-255-85-155-243-241-121-25-223-140-190-30-212-34-134-39-58-22-187-142-112-56-164-234-129-111-117-166;6;2017;8022;33;Quartiergruppe St.Fiden;4;0;2;5;Haushalte mit zwei Erwachsenen;2012
9-188-57-79-118-223-182-225-69-86-206-171-194-180-34-124-157-104-221-176-39-117-36-207-254-228-216-102-36-91-79-23;7;2012;8022;12;Quartiergruppe Bruggen;4;0;2;5;Haushalte mit zwei Erwachsenen;2011
251-110-141-132-119-179-244-152-219-24-223-92-191-197-54-97-189-18-212-121-242-33-33-137-235-68-182-134-128-48-23-13;1;2018;8023;32;Quartiergruppe Langgass - Heiligkreuz;4;0;2;5;Haushalte mit zwei Erwachsenen;2018
177-253-43-21-230-255-85-155-243-241-121-25-223-140-190-30-212-34-134-39-58-22-187-142-112-56-164-234-129-111-117-166;6;2019;8022;33;Quartiergruppe St.Fiden;4;0;1;1;Einpersonenhaushalt;2012
9-188-57-79-118-223-182-225-69-86-206-171-194-180-34-124-157-104-221-176-39-117-36-207-254-228-216-102-36-91-79-23;7;2015;8022;12;Quartiergruppe Bruggen;4;0;2;5;Haushalte mit zwei Erwachsenen;2011
251-110-141-132-119-179-244-152-219-24-223-92-191-197-54-97-189-18-212-121-242-33-33-137-235-68-182-134-128-48-23-13;1;2019;8023;32;Quartiergruppe Langgass - Heiligkreuz;4;0;2;5;Haushalte mit zwei Erwachsenen;2018
177-253-43-21-230-255-85-155-243-241-121-25-223-140-190-30-212-34-134-39-58-22-187-142-112-56-164-234-129-111-117-166;8;2016;8022;33;Quartiergruppe St.Fiden;3;0;1;1;Einpersonenhaushalt;2012
9-188-57-79-118-223-182-225-69-86-206-171-194-180-34-124-157-104-221-176-39-117-36-207-254-228-216-102-36-91-79-23;7;2017;8022;12;Quartiergruppe Bruggen;4;0;2;5;Haushalte mit zwei Erwachsenen;2011
251-110-141-132-119-179-244-152-219-24-223-92-191-197-54-97-189-18-212-121-242-33-33-137-235-68-182-134-128-48-23-13;2;2019;8023;32;Quartiergruppe Langgass - Heiligkreuz;2;0;2;5;Haushalte mit zwei Erwachsenen;2018
177-253-43-21-230-255-85-155-243-241-121-25-223-140-190-30-212-34-134-39-58-22-187-142-112-56-164-234-129-111-117-166;8;2017;8022;33;Quartiergruppe St.Fiden;3;0;2;5;Haushalte mit zwei Erwachsenen;2012
9-188-57-79-118-223-182-225-69-86-206-171-194-180-34-124-157-104-221-176-39-117-36-207-254-228-216-102-36-91-79-23;8;2012;8022;12;Quartiergruppe Bruggen;3;0;2;5;Haushalte mit zwei Erwachsenen;2011
251-110-141-132-119-179-244-152-219-24-223-92-191-197-54-97-189-18-212-121-242-33-33-137-235-68-182-134-128-48-23-13;7;2018;8023;32;Quartiergruppe Langgass - Heiligkreuz;4;0;2;5;Haushalte mit zwei Erwachsenen;2018
177-253-43-21-230-255-85-155-243-241-121-25-223-140-190-30-212-34-134-39-58-22-187-142-112-56-164-234-129-111-117-166;8;2019;8022;33;Quartiergruppe St.Fiden;3;0;2;5;Haushalte mit zwei Erwachsenen;2012
9-188-57-79-118-223-182-225-69-86-206-171-194-180-34-124-157-104-221-176-39-117-36-207-254-228-216-102-36-91-79-23;10;2012;8022;12;Quartiergruppe Bruggen;3;0;2;5;Haushalte mit zwei Erwachsenen;2011
251-110-141-132-119-179-244-152-219-24-223-92-191-197-54-97-189-18-212-121-242-33-33-137-235-68-182-134-128-48-23-13;7;2019;8023;32;Quartiergruppe Langgass - Heiligkreuz;4;0;2;5;Haushalte mit zwei Erwachsenen;2018
179-64-123-65-182-166-74-178-75-80-85-220-73-134-251-115-37-34-137-104-203-16-109-207-197-224-109-135-187-231-131-90;1;2017;8022;13;Quartiergruppe Lachen;3;2;2;3;Zwei Erwachsene mit mindestens einer Person unter 18 Jahren;2011
9-188-57-79-118-223-182-225-69-86-206-171-194-180-34-124-157-104-221-176-39-117-36-207-254-228-216-102-36-91-79-23;10;2018;8022;12;Quartiergruppe Bruggen;3;0;1;1;Einpersonenhaushalt;2011
251-110-141-132-119-179-244-152-219-24-223-92-191-197-54-97-189-18-212-121-242-33-33-137-235-68-182-134-128-48-23-13;8;2018;8023;32;Quartiergruppe Langgass - Heiligkreuz;4;0;2;5;Haushalte mit zwei Erwachsenen;2018
179-64-123-65-182-166-74-178-75-80-85-220-73-134-251-115-37-34-137-104-203-16-109-207-197-224-109-135-187-231-131-90;3;2012;8022;13;Quartiergruppe Lachen;4;1;2;3;Zwei Erwachsene mit mindestens einer Person unter 18 Jahren;2011
9-188-57-79-118-223-182-225-69-86-206-171-194-180-34-124-157-104-221-176-39-117-36-207-254-228-216-102-36-91-79-23;11;2012;8022;12;Quartiergruppe Bruggen;4;1;2;3;Zwei Erwachsene mit mindestens einer Person unter 18 Jahren;2011
251-110-141-132-119-179-244-152-219-24-223-92-191-197-54-97-189-18-212-121-242-33-33-137-235-68-182-134-128-48-23-13;10;2019;8023;32;Quartiergruppe Langgass - Heiligkreuz;4;1;3;4;Drei oder mehr Erwachsene mit mindestens einer Person unter 18 Jahren;2018
179-64-123-65-182-166-74-178-75-80-85-220-73-134-251-115-37-34-137-104-203-16-109-207-197-224-109-135-187-231-131-90;3;2014;8022;13;Quartiergruppe Lachen;4;0;1;1;Einpersonenhaushalt;2011
9-188-57-79-118-223-182-225-69-86-206-171-194-180-34-124-157-104-221-176-39-117-36-207-254-228-216-102-36-91-79-23;11;2016;8022;12;Quartiergruppe Bruggen;4;3;2;3;Zwei Erwachsene mit mindestens einer Person unter 18 Jahren;2011
253-200-151-238-24-19-182-103-52-71-122-65-165-154-181-40-68-79-66-178-203-160-249-77-105-192-130-6-240-65-222-157;1;2018;8022;13;Quartiergruppe Lachen;2;0;1;1;Einpersonenhaushalt;2014
179-64-123-65-182-166-74-178-75-80-85-220-73-134-251-115-37-34-137-104-203-16-109-207-197-224-109-135-187-231-131-90;3;2015;8022;13;Quartiergruppe Lachen;4;0;1;1;Einpersonenhaushalt;2011
9-188-57-79-118-223-182-225-69-86-206-171-194-180-34-124-157-104-221-176-39-117-36-207-254-228-216-102-36-91-79-23;12;2012;8022;12;Quartiergruppe Bruggen;3;0;1;1;Einpersonenhaushalt;2011
253-200-151-238-24-19-182-103-52-71-122-65-165-154-181-40-68-79-66-178-203-160-249-77-105-192-130-6-240-65-222-157;3;2017;8022;13;Quartiergruppe Lachen;3;0;1;1;Einpersonenhaushalt;2014
179-64-123-65-182-166-74-178-75-80-85-220-73-134-251-115-37-34-137-104-203-16-109-207-197-224-109-135-187-231-131-90;3;2018;8022;13;Quartiergruppe Lachen;4;0;2;5;Haushalte mit zwei Erwachsenen;2011
9-188-57-79-118-223-182-225-69-86-206-171-194-180-34-124-157-104-221-176-39-117-36-207-254-228-216-102-36-91-79-23;12;2013;8022;12;Quartiergruppe Bruggen;3;0;1;1;Einpersonenhaushalt;2011
253-200-151-238-24-19-182-103-52-71-122-65-165-154-181-40-68-79-66-178-203-160-249-77-105-192-130-6-240-65-222-157;4;2017;8022;13;Quartiergruppe Lachen;3;0;2;5;Haushalte mit zwei Erwachsenen;2014
179-64-123-65-182-166-74-178-75-80-85-220-73-134-251-115-37-34-137-104-203-16-109-207-197-224-109-135-187-231-131-90;5;2015;8022;13;Quartiergruppe Lachen;3;0;2;5;Haushalte mit zwei Erwachsenen;2011
9-188-57-79-118-223-182-225-69-86-206-171-194-180-34-124-157-104-221-176-39-117-36-207-254-228-216-102-36-91-79-23;12;2014;8022;12;Quartiergruppe Bruggen;3;0;1;1;Einpersonenhaushalt;2011
